type,f3,name,set,number,rarity,source,qr_value_pokemon,qr_value_trainer,image
Pokemon,7990,Bounsweet,A3b,3,C,normal,7990,10007990,cPK_10_007990_00_AMAKAJI_C.webp
Pokemon,8000,Steenee,A3b,4,C,normal,8000,10008000,cPK_10_008000_00_AMAMAIKO_C.webp
Pokemon,8010,Tsareena,A3b,5,U,normal,8010,10008010,cPK_10_008010_00_AMAJO_U.webp
Pokemon,8020,Applin,A3b,6,C,normal,8020,10008020,cPK_10_008020_00_KAJICCHU_C.webp
Pokemon,8030,Appletun,A3b,7,U,normal,8030,10008030,cPK_10_008030_00_TARUPPLE_U.webp
Pokemon,8040,Flareon,A3b,8,R,normal,8040,10008040,cPK_10_008040_00_BOOSTER_R.webp
Pokemon,8050,Flareon ex,A3b,9,RR,normal,8050,10008050,cPK_10_008050_00_BOOSTERex_RR.webp
Pokemon,8060,Torkoal,A3b,10,C,normal,8060,10008060,cPK_10_008060_00_COTOISE_C.webp
Pokemon,8070,Litten,A3b,11,C,normal,8070,10008070,cPK_10_008070_00_NYABBY_C.webp
Pokemon,8080,Torracat,A3b,12,C,normal,8080,10008080,cPK_10_008080_00_NYAHEAT_C.webp
Pokemon,8090,Incineroar,A3b,13,U,normal,8090,10008090,cPK_10_008090_00_GAOGAEN_U.webp
Pokemon,8100,Salandit,A3b,14,C,normal,8100,10008100,cPK_10_008100_00_YATOUMORI_C.webp
Pokemon,8110,Salazzle,A3b,15,U,normal,8110,10008110,cPK_10_008110_00_ENNEWT_U.webp
Pokemon,8120,Vaporeon,A3b,16,R,normal,8120,10008120,cPK_10_008120_00_SHOWERS_R.webp
Pokemon,8130,Glaceon,A3b,17,R,normal,8130,10008130,cPK_10_008130_00_GLACIA_R.webp
Pokemon,8140,Vanillish,A3b,19,C,normal,8140,10008140,cPK_10_008140_00_VANIRICH_C.webp
Pokemon,8150,Vanilluxe,A3b,20,U,normal,8150,10008150,cPK_10_008150_00_BAIVANILLA_U.webp
Pokemon,8160,Alomomola,A3b,21,C,normal,8160,10008160,cPK_10_008160_00_MAMANBOU_C.webp
Pokemon,8170,Popplio,A3b,22,C,normal,8170,10008170,cPK_10_008170_00_ASHIMARI_C.webp
Pokemon,8180,Brionne,A3b,23,C,normal,8180,10008180,cPK_10_008180_00_OSYAMARI_C.webp
Pokemon,8190,Primarina ex,A3b,24,RR,normal,8190,10008190,cPK_10_008190_00_ASHIRENEex_RR.webp
Pokemon,8200,Joltik,A3b,26,C,normal,8200,10008200,cPK_10_008200_00_BACHURU_C.webp
Pokemon,8210,Galvantula,A3b,27,U,normal,8210,10008210,cPK_10_008210_00_DENTULA_U.webp
Pokemon,8220,Espeon,A3b,28,R,normal,8220,10008220,cPK_10_008220_00_EIFIE_R.webp
Pokemon,8230,Woobat,A3b,29,C,normal,8230,10008230,cPK_10_008230_00_KOROMORI_C.webp
Pokemon,8240,Swoobat,A3b,30,U,normal,8240,10008240,cPK_10_008240_00_KOKOROMORI_U.webp
Pokemon,8250,Swirlix,A3b,31,C,normal,8250,10008250,cPK_10_008250_00_PEROPPAFU_C.webp
Pokemon,8260,Slurpuff,A3b,32,U,normal,8260,10008260,cPK_10_008260_00_PEROREAM_U.webp
Pokemon,8270,Sylveon,A3b,33,R,normal,8270,10008270,cPK_10_008270_00_NYMPHIA_R.webp
Pokemon,8280,Sylveon ex,A3b,34,RR,normal,8280,10008280,cPK_10_008280_00_NYMPHIAex_RR.webp
Pokemon,8290,Mimikyu,A3b,35,U,normal,8290,10008290,cPK_10_008290_00_MIMIKKYU_U.webp
Pokemon,8300,Milcery,A3b,36,C,normal,8300,10008300,cPK_10_008300_00_MAHOMIL_C.webp
Pokemon,8310,Barboach,A3b,38,C,normal,8310,10008310,cPK_10_008310_00_DOJOACH_C.webp
Pokemon,8320,Whiscash,A3b,39,U,normal,8320,10008320,cPK_10_008320_00_NAMAZUN_U.webp
Pokemon,8330,Mienfoo,A3b,40,C,normal,8330,10008330,cPK_10_008330_00_KOJOFU_C.webp
Pokemon,8340,Mienshao,A3b,41,U,normal,8340,10008340,cPK_10_008340_00_KOJONDO_U.webp
Pokemon,8350,Carbink,A3b,42,C,normal,8350,10008350,cPK_10_008350_00_MELECIE_C.webp
Pokemon,8360,Umbreon,A3b,43,R,normal,8360,10008360,cPK_10_008360_00_BRACKY_R.webp
Pokemon,8370,Sableye,A3b,44,C,normal,8370,10008370,cPK_10_008370_00_YAMIRAMI_C.webp
Pokemon,8380,Purrloin,A3b,45,C,normal,8380,10008380,cPK_10_008380_00_CHORONEKO_C.webp
Pokemon,8390,Liepard,A3b,46,U,normal,8390,10008390,cPK_10_008390_00_LEPARDAS_U.webp
Pokemon,8400,Mawile,A3b,47,C,normal,8400,10008400,cPK_10_008400_00_KUCHEAT_C.webp
Pokemon,8410,Meltan,A3b,49,C,normal,8410,10008410,cPK_10_008410_00_MELTAN_C.webp
Pokemon,8420,Melmetal,A3b,50,U,normal,8420,10008420,cPK_10_008420_00_MELMETAL_U.webp
Pokemon,8430,Dratini,A3b,51,C,normal,8430,10008430,cPK_10_008430_00_MINIRYU_C.webp
Pokemon,8440,Dragonair,A3b,52,C,normal,8440,10008440,cPK_10_008440_00_HAKURYU_C.webp
Pokemon,8450,Dragonite ex,A3b,53,RR,normal,8450,10008450,cPK_10_008450_00_KAIRYUex_RR.webp
Pokemon,8460,Drampa,A3b,54,U,normal,8460,10008460,cPK_10_008460_00_JIJILONG_U.webp
Pokemon,8470,Eevee,A3b,55,C,normal,8470,10008470,cPK_10_008470_00_EIEVUI_C.webp
Pokemon,8480,Eevee ex,A3b,56,RR,normal,8480,10008480,cPK_10_008480_00_EIEVUIex_RR.webp
Pokemon,8490,Snorlax ex,A3b,57,RR,normal,8490,10008490,cPK_10_008490_00_KABIGONex_RR.webp
Pokemon,8500,Aipom,A3b,58,C,normal,8500,10008500,cPK_10_008500_00_EIPAM_C.webp
Pokemon,8510,Ambipom,A3b,59,U,normal,8510,10008510,cPK_10_008510_00_ETEBOTH_U.webp
Pokemon,8520,Chatot,A3b,60,C,normal,8520,10008520,cPK_10_008520_00_PERAP_C.webp
Pokemon,8530,Audino,A3b,61,C,normal,8530,10008530,cPK_10_008530_00_TABUNNE_C.webp
Pokemon,8540,Minccino,A3b,62,C,normal,8540,10008540,cPK_10_008540_00_CHILLARMY_C.webp
Pokemon,8550,Cinccino,A3b,63,U,normal,8550,10008550,cPK_10_008550_00_CHILLACCINO_U.webp
Pokemon,8560,Skwovet,A3b,64,C,normal,8560,10008560,cPK_10_008560_00_HOSHIGARISU_C.webp
Pokemon,8570,Oddish,A4,1,C,normal,8570,10008570,cPK_10_008570_00_NAZONOKUSA_C.webp
Pokemon,8580,Gloom,A4,2,U,normal,8580,10008580,cPK_10_008580_00_KUSAIHANA_U.webp
Pokemon,8590,Bellossom,A4,3,R,normal,8590,10008590,cPK_10_008590_00_KIREIHANA_R.webp
Pokemon,8600,Tangela,A4,4,C,normal,8600,10008600,cPK_10_008600_00_MONJARA_C.webp
Pokemon,8610,Tangrowth,A4,5,R,normal,8610,10008610,cPK_10_008610_00_MOJUMBO_R.webp
Pokemon,8620,Scyther,A4,6,C,normal,8620,10008620,cPK_10_008620_00_STRIKE_C.webp
Pokemon,8630,Pinsir,A4,7,C,normal,8630,10008630,cPK_10_008630_00_KAILIOS_C.webp
Pokemon,8640,Chikorita,A4,8,C,normal,8640,10008640,cPK_10_008640_00_CHICORITA_C.webp
Pokemon,8650,Bayleef,A4,9,U,normal,8650,10008650,cPK_10_008650_00_BAYLEAF_U.webp
Pokemon,8660,Meganium,A4,10,R,normal,8660,10008660,cPK_10_008660_00_MEGANIUM_R.webp
Pokemon,8670,Ledyba,A4,11,C,normal,8670,10008670,cPK_10_008670_00_REDIBA_C.webp
Pokemon,8680,Ledian,A4,12,C,normal,8680,10008680,cPK_10_008680_00_REDIAN_C.webp
Pokemon,8690,Hoppip,A4,13,C,normal,8690,10008690,cPK_10_008690_00_HANECCO_C.webp
Pokemon,8700,Skiploom,A4,14,U,normal,8700,10008700,cPK_10_008700_00_POPOCCO_U.webp
Pokemon,8710,Jumpluff,A4,15,R,normal,8710,10008710,cPK_10_008710_00_WATACCO_R.webp
Pokemon,8720,Sunkern,A4,16,C,normal,8720,10008720,cPK_10_008720_00_HIMANUTS_C.webp
Pokemon,8730,Sunflora,A4,17,U,normal,8730,10008730,cPK_10_008730_00_KIMAWARI_U.webp
Pokemon,8740,Yanma,A4,18,C,normal,8740,10008740,cPK_10_008740_00_YANYANMA_C.webp
Pokemon,8750,Yanmega,A4,19,U,normal,8750,10008750,cPK_10_008750_00_MEGAYANMA_U.webp
Pokemon,8760,Pineco,A4,20,C,normal,8760,10008760,cPK_10_008760_00_KUNUGIDAMA_C.webp
Pokemon,8770,Shuckle ex,A4,21,RR,normal,8770,10008770,cPK_10_008770_00_TSUBOTSUBOex_RR.webp
Pokemon,8780,Heracross,A4,22,R,normal,8780,10008780,cPK_10_008780_00_HERACROS_R.webp
Pokemon,8790,Cherubi,A4,23,C,normal,8790,10008790,cPK_10_008790_00_CHERINBO_C.webp
Pokemon,8800,Cherrim,A4,24,U,normal,8800,10008800,cPK_10_008800_00_CHERRIM_U.webp
Pokemon,8810,Vulpix,A4,25,C,normal,8810,10008810,cPK_10_008810_00_ROKON_C.webp
Pokemon,8820,Ninetales,A4,26,R,normal,8820,10008820,cPK_10_008820_00_KYUKON_R.webp
Pokemon,8830,Cyndaquil,A4,27,C,normal,8830,10008830,cPK_10_008830_00_HINOARASHI_C.webp
Pokemon,8840,Quilava,A4,28,U,normal,8840,10008840,cPK_10_008840_00_MAGMARASHI_U.webp
Pokemon,8850,Typhlosion,A4,29,R,normal,8850,10008850,cPK_10_008850_00_BAKPHOON_R.webp
Pokemon,8860,Slugma,A4,30,C,normal,8860,10008860,cPK_10_008860_00_MAGMAG_C.webp
Pokemon,8870,Magcargo,A4,31,U,normal,8870,10008870,cPK_10_008870_00_MAGCARGOT_U.webp
Pokemon,8880,Magby,A4,32,R,normal,8880,10008880,cPK_10_008880_00_BUBY_R.webp
Pokemon,8890,Entei,A4,33,R,normal,8890,10008890,cPK_10_008890_00_ENTEI_R.webp
Pokemon,8900,Ho-Oh ex,A4,34,RR,normal,8900,10008900,cPK_10_008900_00_HOUOUex_RR.webp
Pokemon,8910,Darumaka,A4,35,C,normal,8910,10008910,cPK_10_008910_00_DARUMAKKA_C.webp
Pokemon,8920,Darmanitan,A4,36,U,normal,8920,10008920,cPK_10_008920_00_HIHIDARUMA_U.webp
Pokemon,8930,Heatmor,A4,37,C,normal,8930,10008930,cPK_10_008930_00_KUITARAN_C.webp
Pokemon,8940,Poliwag,A4,38,C,normal,8940,10008940,cPK_10_008940_00_NYOROMO_C.webp
Pokemon,8950,Poliwhirl,A4,39,U,normal,8950,10008950,cPK_10_008950_00_NYOROZO_U.webp
Pokemon,8960,Politoed,A4,40,R,normal,8960,10008960,cPK_10_008960_00_NYOROTONO_R.webp
Pokemon,8970,Horsea,A4,41,C,normal,8970,10008970,cPK_10_008970_00_TATTU_C.webp
Pokemon,8980,Seadra,A4,42,U,normal,8980,10008980,cPK_10_008980_00_SEADRA_U.webp
Pokemon,8990,Kingdra ex,A4,43,RR,normal,8990,10008990,cPK_10_008990_00_KINGDRAex_RR.webp
Pokemon,9000,Magikarp,A4,44,C,normal,9000,10009000,cPK_10_009000_00_KOIKING_C.webp
Pokemon,9010,Gyarados,A4,45,R,normal,9010,10009010,cPK_10_009010_00_GYARADOS_R.webp
Pokemon,9020,Totodile,A4,46,C,normal,9020,10009020,cPK_10_009020_00_WANINOKO_C.webp
Pokemon,9030,Croconaw,A4,47,U,normal,9030,10009030,cPK_10_009030_00_ALLIGATES_U.webp
Pokemon,9040,Feraligatr,A4,48,R,normal,9040,10009040,cPK_10_009040_00_ORDILE_R.webp
Pokemon,9050,Marill,A4,49,C,normal,9050,10009050,cPK_10_009050_00_MARIL_C.webp
Pokemon,9060,Azumarill,A4,50,U,normal,9060,10009060,cPK_10_009060_00_MARILLI_U.webp
Pokemon,9070,Wooper,A4,51,C,normal,9070,10009070,cPK_10_009070_00_UPAH_C.webp
Pokemon,9080,Quagsire,A4,52,U,normal,9080,10009080,cPK_10_009080_00_NUOH_U.webp
Pokemon,9090,Qwilfish,A4,53,U,normal,9090,10009090,cPK_10_009090_00_HARYSEN_U.webp
Pokemon,9100,Corsola,A4,54,C,normal,9100,10009100,cPK_10_009100_00_SUNNYGO_C.webp
Pokemon,9110,Remoraid,A4,55,C,normal,9110,10009110,cPK_10_009110_00_TEPPOUO_C.webp
Pokemon,9120,Octillery,A4,56,R,normal,9120,10009120,cPK_10_009120_00_OKUTANK_R.webp
Pokemon,9130,Delibird,A4,57,U,normal,9130,10009130,cPK_10_009130_00_DELIBIRD_U.webp
Pokemon,9140,Mantine,A4,58,U,normal,9140,10009140,cPK_10_009140_00_MANTAIN_U.webp
Pokemon,9150,Suicune,A4,59,R,normal,9150,10009150,cPK_10_009150_00_SUICUNE_R.webp
Pokemon,9160,Corphish,A4,60,C,normal,9160,10009160,cPK_10_009160_00_HEIGANI_C.webp
Pokemon,9170,Crawdaunt,A4,61,R,normal,9170,10009170,cPK_10_009170_00_SHIZARIGER_R.webp
Pokemon,9180,Ducklett,A4,62,C,normal,9180,10009180,cPK_10_009180_00_KOARUHIE_C.webp
Pokemon,9190,Swanna,A4,63,U,normal,9190,10009190,cPK_10_009190_00_SWANNA_U.webp
Pokemon,9200,Chinchou,A4,64,C,normal,9200,10009200,cPK_10_009200_00_CHONCHIE_C.webp
Pokemon,9210,Lanturn ex,A4,65,RR,normal,9210,10009210,cPK_10_009210_00_LANTERNex_RR.webp
Pokemon,9220,Pichu,A4,66,R,normal,9220,10009220,cPK_10_009220_00_PICHU_R.webp
Pokemon,9230,Mareep,A4,67,C,normal,9230,10009230,cPK_10_009230_00_MERRIEP_C.webp
Pokemon,9240,Flaaffy,A4,68,U,normal,9240,10009240,cPK_10_009240_00_MOKOKO_U.webp
Pokemon,9250,Ampharos,A4,69,R,normal,9250,10009250,cPK_10_009250_00_DENRYU_R.webp
Pokemon,9260,Elekid,A4,70,R,normal,9260,10009260,cPK_10_009260_00_ELEKID_R.webp
Pokemon,9270,Raikou,A4,71,R,normal,9270,10009270,cPK_10_009270_00_RAIKOU_R.webp
Pokemon,9280,Emolga,A4,72,C,normal,9280,10009280,cPK_10_009280_00_EMOLGA_C.webp
Pokemon,9290,Slowpoke,A4,73,C,normal,9290,10009290,cPK_10_009290_00_YADON_C.webp
Pokemon,9300,Slowking,A4,74,U,normal,9300,10009300,cPK_10_009300_00_YADOKING_U.webp
Pokemon,9310,Smoochum,A4,75,R,normal,9310,10009310,cPK_10_009310_00_MUCHUL_R.webp
Pokemon,9320,Jynx,A4,76,C,normal,9320,10009320,cPK_10_009320_00_ROUGELA_C.webp
Pokemon,9330,Cleffa,A4,77,R,normal,9330,10009330,cPK_10_009330_00_PY_R.webp
Pokemon,9340,Togepi,A4,78,C,normal,9340,10009340,cPK_10_009340_00_TOGEPY_C.webp
Pokemon,9350,Togetic,A4,79,U,normal,9350,10009350,cPK_10_009350_00_TOGECHICK_U.webp
Pokemon,9360,Togekiss,A4,80,R,normal,9360,10009360,cPK_10_009360_00_TOGEKISS_R.webp
Pokemon,9370,Natu,A4,81,C,normal,9370,10009370,cPK_10_009370_00_NATY_C.webp
Pokemon,9380,Xatu,A4,82,R,normal,9380,10009380,cPK_10_009380_00_NATIO_R.webp
Pokemon,9390,Espeon ex,A4,83,RR,normal,9390,10009390,cPK_10_009390_00_EIFIEex_RR.webp
Pokemon,9400,Unown,A4,84,R,normal,9400,10009400,cPK_10_009400_00_UNKNOWN_R.webp
Pokemon,9410,Unown,A4,85,R,normal,9410,10009410,cPK_10_009410_00_UNKNOWN_R.webp
Pokemon,9420,Wobbuffet,A4,86,C,normal,9420,10009420,cPK_10_009420_00_SONANS_C.webp
Pokemon,9430,Girafarig,A4,87,C,normal,9430,10009430,cPK_10_009430_00_KIRINRIKI_C.webp
Pokemon,9440,Snubbull,A4,88,C,normal,9440,10009440,cPK_10_009440_00_BULU_C.webp
Pokemon,9450,Granbull,A4,89,U,normal,9450,10009450,cPK_10_009450_00_GRANBULU_U.webp
Pokemon,9460,Munna,A4,90,C,normal,9460,10009460,cPK_10_009460_00_MUNNA_C.webp
Pokemon,9470,Musharna,A4,91,U,normal,9470,10009470,cPK_10_009470_00_MUSHARNA_U.webp
Pokemon,9480,Onix,A4,92,C,normal,9480,10009480,cPK_10_009480_00_IWARK_C.webp
Pokemon,9490,Sudowoodo,A4,93,C,normal,9490,10009490,cPK_10_009490_00_USOKKIE_C.webp
Pokemon,9500,Gligar,A4,94,C,normal,9500,10009500,cPK_10_009500_00_GLIGER_C.webp
Pokemon,9510,Gliscor,A4,95,U,normal,9510,10009510,cPK_10_009510_00_GLION_U.webp
Pokemon,9520,Swinub,A4,96,C,normal,9520,10009520,cPK_10_009520_00_URIMOO_C.webp
Pokemon,9530,Piloswine,A4,97,U,normal,9530,10009530,cPK_10_009530_00_INOMOO_U.webp
Pokemon,9540,Mamoswine,A4,98,R,normal,9540,10009540,cPK_10_009540_00_MAMMOO_R.webp
Pokemon,9550,Phanpy,A4,99,C,normal,9550,10009550,cPK_10_009550_00_GOMAZOU_C.webp
Pokemon,9560,Donphan ex,A4,100,RR,normal,9560,10009560,cPK_10_009560_00_DONFANex_RR.webp
Pokemon,9570,Tyrogue,A4,101,R,normal,9570,10009570,cPK_10_009570_00_BALKIE_R.webp
Pokemon,9580,Hitmontop,A4,102,C,normal,9580,10009580,cPK_10_009580_00_KAPOERER_C.webp
Pokemon,9590,Larvitar,A4,103,C,normal,9590,10009590,cPK_10_009590_00_YOGIRAS_C.webp
Pokemon,9600,Pupitar,A4,104,U,normal,9600,10009600,cPK_10_009600_00_SANAGIRAS_U.webp
Pokemon,9610,Binacle,A4,105,C,normal,9610,10009610,cPK_10_009610_00_KAMETETE_C.webp
Pokemon,9620,Barbaracle,A4,106,U,normal,9620,10009620,cPK_10_009620_00_GAMENODES_U.webp
Pokemon,9630,Zubat,A4,107,C,normal,9630,10009630,cPK_10_009630_00_ZUBAT_C.webp
Pokemon,9640,Golbat,A4,108,U,normal,9640,10009640,cPK_10_009640_00_GOLBAT_U.webp
Pokemon,9650,Crobat ex,A4,109,RR,normal,9650,10009650,cPK_10_009650_00_CROBATex_RR.webp
Pokemon,9660,Spinarak,A4,110,C,normal,9660,10009660,cPK_10_009660_00_ITOMARU_C.webp
Pokemon,9670,Ariados,A4,111,U,normal,9670,10009670,cPK_10_009670_00_ARIADOS_U.webp
Pokemon,9680,Umbreon ex,A4,112,RR,normal,9680,10009680,cPK_10_009680_00_BRACKYex_RR.webp
Pokemon,9690,Murkrow,A4,113,C,normal,9690,10009690,cPK_10_009690_00_YAMIKARASU_C.webp
Pokemon,9700,Honchkrow,A4,114,U,normal,9700,10009700,cPK_10_009700_00_DONGKARASU_U.webp
Pokemon,9710,Sneasel,A4,115,C,normal,9710,10009710,cPK_10_009710_00_NYULA_C.webp
Pokemon,9720,Weavile,A4,116,U,normal,9720,10009720,cPK_10_009720_00_MANYULA_U.webp
Pokemon,9730,Houndour,A4,117,C,normal,9730,10009730,cPK_10_009730_00_DELVIL_C.webp
Pokemon,9740,Houndoom,A4,118,U,normal,9740,10009740,cPK_10_009740_00_HELLGAR_U.webp
Pokemon,9750,Tyranitar,A4,119,R,normal,9750,10009750,cPK_10_009750_00_BANGIRAS_R.webp
Pokemon,9760,Absol,A4,120,U,normal,9760,10009760,cPK_10_009760_00_ABSOL_U.webp
Pokemon,9770,Forretress,A4,121,U,normal,9770,10009770,cPK_10_009770_00_FORETOS_U.webp
Pokemon,9780,Steelix,A4,122,R,normal,9780,10009780,cPK_10_009780_00_HAGANEIL_R.webp
Pokemon,9790,Scizor,A4,123,R,normal,9790,10009790,cPK_10_009790_00_HASSAM_R.webp
Pokemon,9800,Skarmory ex,A4,124,RR,normal,9800,10009800,cPK_10_009800_00_AIRMDex_RR.webp
Pokemon,9810,Mawile,A4,125,C,normal,9810,10009810,cPK_10_009810_00_KUCHEAT_C.webp
Pokemon,9820,Klink,A4,126,C,normal,9820,10009820,cPK_10_009820_00_GIARU_C.webp
Pokemon,9830,Klang,A4,127,U,normal,9830,10009830,cPK_10_009830_00_GIGIARU_U.webp
Pokemon,9840,Klinklang,A4,128,R,normal,9840,10009840,cPK_10_009840_00_GIGIGIARU_R.webp
Pokemon,9850,Spearow,A4,129,C,normal,9850,10009850,cPK_10_009850_00_ONISUZUME_C.webp
Pokemon,9860,Fearow,A4,130,C,normal,9860,10009860,cPK_10_009860_00_ONIDRILL_C.webp
Pokemon,9870,Chansey,A4,131,C,normal,9870,10009870,cPK_10_009870_00_LUCKY_C.webp
Pokemon,9880,Blissey,A4,132,R,normal,9880,10009880,cPK_10_009880_00_HAPPINAS_R.webp
Pokemon,9890,Kangaskhan,A4,133,R,normal,9890,10009890,cPK_10_009890_00_GARURA_R.webp
Pokemon,9900,Eevee,A4,134,C,normal,9900,10009900,cPK_10_009900_00_EIEVUI_C.webp
Pokemon,9910,Porygon,A4,135,C,normal,9910,10009910,cPK_10_009910_00_PORYGON_C.webp
Pokemon,9920,Porygon2,A4,136,U,normal,9920,10009920,cPK_10_009920_00_PORYGON2_U.webp
Pokemon,9930,Porygon-Z,A4,137,R,normal,9930,10009930,cPK_10_009930_00_PORYGON-Z_R.webp
Pokemon,9940,Sentret,A4,138,C,normal,9940,10009940,cPK_10_009940_00_OTACHI_C.webp
Pokemon,9950,Furret,A4,139,C,normal,9950,10009950,cPK_10_009950_00_OOTACHI_C.webp
Pokemon,9960,Hoothoot,A4,140,C,normal,9960,10009960,cPK_10_009960_00_HOHO_C.webp
Pokemon,9970,Noctowl,A4,141,C,normal,9970,10009970,cPK_10_009970_00_YORUNOZUKU_C.webp
Pokemon,9980,Aipom,A4,142,C,normal,9980,10009980,cPK_10_009980_00_EIPAM_C.webp
Pokemon,9990,Ambipom,A4,143,C,normal,9990,10009990,cPK_10_009990_00_ETEBOTH_C.webp
Pokemon,10000,Dunsparce,A4,144,C,normal,10000,10010000,cPK_10_010000_00_NOKOCCHI_C.webp
Pokemon,10010,Teddiursa,A4,145,C,normal,10010,10010010,cPK_10_010010_00_HIMEGUMA_C.webp
Pokemon,10020,Ursaring,A4,146,U,normal,10020,10010020,cPK_10_010020_00_RINGUMA_U.webp
Pokemon,10030,Stantler,A4,147,U,normal,10030,10010030,cPK_10_010030_00_ODOSHISHI_U.webp
Pokemon,10040,Smeargle,A4,148,U,normal,10040,10010040,cPK_10_010040_00_DOBLE_U.webp
Pokemon,10050,Lugia ex,A4,149,RR,normal,10050,10010050,cPK_10_010050_00_LUGIAex_RR.webp
Pokemon,10060,Bouffalant,A4,150,U,normal,10060,10010060,cPK_10_010060_00_BUFFRON_U.webp
Pokemon,10070,Horsea,PROMO-A,94,C,promo-only,10070,10010070,cPK_90_010070_00_TATTU_C.webp
Pokemon,10080,Chinchou,PROMO-A,95,C,promo-only,10080,10010080,cPK_90_010080_00_CHONCHIE_C.webp
Pokemon,10090,Blissey ex,PROMO-A,98,RR,promo-only,10090,10010090,cPK_90_010090_00_HAPPINASex_RR.webp
Pokemon,10100,Tropius,PROMO-A,102,C,promo-only,10100,10010100,cPK_90_010100_00_TROPIUS_C.webp
Pokemon,10110,Poliwag,PROMO-A,103,C,promo-only,10110,10010110,cPK_90_010110_00_NYOROMO_C.webp
Pokemon,10120,Milotic,A4a,22,R,normal,10120,10010120,cPK_10_010120_00_MILOKAROSS_R.webp
Pokemon,10130,Zorua,A4a,49,C,normal,10130,10010130,cPK_10_010130_00_ZORUA_C.webp
Pokemon,10140,Zoroark,A4a,50,R,normal,10140,10010140,cPK_10_010140_00_ZOROARK_R.webp
Pokemon,10150,Pikachu,PROMO-A,111,C,promo-only,10150,10010150,cPK_90_010150_00_PIKACHU_C.webp
Pokemon,10160,Raichu ex,PROMO-A,112,RR,promo-only,10160,10010160,cPK_90_010160_00_RAICHUex_RR.webp
Pokemon,10170,Machamp,PROMO-A,114,C,promo-only,10170,10010170,cPK_90_010170_00_KAIRIKY_C.webp
Pokemon,10180,Miltank,A4a,62,U,normal,10180,10010180,cPK_10_010180_00_MILTANK_U.webp
Pokemon,10190,Phanpy,A4a,43,C,normal,10190,10010190,cPK_10_010190_00_GOMAZOU_C.webp
Pokemon,10200,Latias,A4a,36,R,normal,10200,10010200,cPK_10_010200_00_LATIAS_R.webp
Pokemon,10210,Entei ex,A4a,10,RR,normal,10210,10010210,cPK_10_010210_00_ENTEIex_RR.webp
Pokemon,10220,Hoppip,A4a,1,C,normal,10220,10010220,cPK_10_010220_00_HANECCO_C.webp
Pokemon,10230,Skiploom,A4a,2,U,normal,10230,10010230,cPK_10_010230_00_POPOCCO_U.webp
Pokemon,10240,Jumpluff ex,A4a,3,RR,normal,10240,10010240,cPK_10_010240_00_WATACCOex_RR.webp
Pokemon,10250,Sunkern,A4a,4,C,normal,10250,10010250,cPK_10_010250_00_HIMANUTS_C.webp
Pokemon,10260,Sunflora,A4a,5,U,normal,10260,10010260,cPK_10_010260_00_KIMAWARI_U.webp
Pokemon,10270,Celebi,A4a,6,R,normal,10270,10010270,cPK_10_010270_00_CELEBI_R.webp
Pokemon,10280,Durant,A4a,7,C,normal,10280,10010280,cPK_10_010280_00_AIANT_C.webp
Pokemon,10290,Slugma,A4a,8,C,normal,10290,10010290,cPK_10_010290_00_MAGMAG_C.webp
Pokemon,10300,Magcargo,A4a,9,U,normal,10300,10010300,cPK_10_010300_00_MAGCARGOT_U.webp
Pokemon,10310,Fletchinder,A4a,11,C,normal,10310,10010310,cPK_10_010310_00_HINOYAKOMA_C.webp
Pokemon,10320,Talonflame,A4a,12,U,normal,10320,10010320,cPK_10_010320_00_FIARROW_U.webp
Pokemon,10330,Poliwag,A4a,13,C,normal,10330,10010330,cPK_10_010330_00_NYOROMO_C.webp
Pokemon,10340,Poliwhirl,A4a,14,U,normal,10340,10010340,cPK_10_010340_00_NYOROZO_U.webp
Pokemon,10350,Tentacool,A4a,15,C,normal,10350,10010350,cPK_10_010350_00_MENOKURAGE_C.webp
Pokemon,10360,Tentacruel,A4a,16,U,normal,10360,10010360,cPK_10_010360_00_DOKUKURAGE_U.webp
Pokemon,10370,Slowpoke,A4a,17,C,normal,10370,10010370,cPK_10_010370_00_YADON_C.webp
Pokemon,10380,Slowking,A4a,18,U,normal,10380,10010380,cPK_10_010380_00_YADOKING_U.webp
Pokemon,10390,Jynx,A4a,19,C,normal,10390,10010390,cPK_10_010390_00_ROUGELA_C.webp
Pokemon,10400,Suicune ex,A4a,20,RR,normal,10400,10010400,cPK_10_010400_00_SUICUNEex_RR.webp
Pokemon,10410,Feebas,A4a,21,C,normal,10410,10010410,cPK_10_010410_00_HINBASS_C.webp
Pokemon,10420,Mantyke,A4a,23,R,normal,10420,10010420,cPK_10_010420_00_TAMANTA_R.webp
Pokemon,10430,Cryogonal,A4a,24,C,normal,10430,10010430,cPK_10_010430_00_FREEGEO_C.webp
Pokemon,10440,Raikou ex,A4a,25,RR,normal,10440,10010440,cPK_10_010440_00_RAIKOUex_RR.webp
Pokemon,10450,Tynamo,A4a,26,C,normal,10450,10010450,cPK_10_010450_00_SHIBISHIRASU_C.webp
Pokemon,10460,Eelektrik,A4a,27,C,normal,10460,10010460,cPK_10_010460_00_SHIBIBEEL_C.webp
Pokemon,10470,Eelektross,A4a,28,U,normal,10470,10010470,cPK_10_010470_00_SHIBIRUDON_U.webp
Pokemon,10480,Stunfisk,A4a,29,C,normal,10480,10010480,cPK_10_010480_00_MAGGYO_C.webp
